records,size,acks,compression,inflight,batch,linger,time,batch-size-avg,batch-size-max,batch-split-rate,batch-split-total,buffer-available-bytes,buffer-exhausted-rate,buffer-exhausted-total,buffer-total-bytes,bufferpool-wait-ratio,bufferpool-wait-time-total,compression-rate-avg,connection-close-rate,connection-close-total,connection-count,connection-creation-rate,connection-creation-total,failed-authentication-rate,failed-authentication-total,failed-reauthentication-rate,failed-reauthentication-total,incoming-byte-rate,incoming-byte-total,io-ratio,io-time-ns-avg,io-wait-ratio,io-wait-time-ns-avg,io-waittime-total,iotime-total,metadata-age,network-io-rate,network-io-total,outgoing-byte-rate,outgoing-byte-total,produce-throttle-time-avg,produce-throttle-time-max,reauthentication-latency-avg,reauthentication-latency-max,record-error-rate,record-error-total,record-queue-time-avg,record-queue-time-max,record-retry-rate,record-retry-total,record-send-rate,record-send-total,record-size-avg,record-size-max,records-per-request-avg,request-latency-avg,request-latency-max,request-rate,request-size-avg,request-size-max,request-total,requests-in-flight,response-rate,response-total,select-rate,select-total,successful-authentication-no-reauth-total,successful-authentication-rate,successful-authentication-total,successful-reauthentication-rate,successful-reauthentication-total,waiting-threads,incoming-byte-rate--2,incoming-byte-rate-1,incoming-byte-rate-2,incoming-byte-rate-3,incoming-byte-total--2,incoming-byte-total-1,incoming-byte-total-2,incoming-byte-total-3,outgoing-byte-rate--2,outgoing-byte-rate-1,outgoing-byte-rate-2,outgoing-byte-rate-3,outgoing-byte-total--2,outgoing-byte-total-1,outgoing-byte-total-2,outgoing-byte-total-3,request-latency-avg--2,request-latency-avg-1,request-latency-avg-2,request-latency-avg-3,request-latency-max--2,request-latency-max-1,request-latency-max-2,request-latency-max-3,request-rate--2,request-rate-1,request-rate-2,request-rate-3,request-size-avg--2,request-size-avg-1,request-size-avg-2,request-size-avg-3,request-size-max--2,request-size-max-1,request-size-max-2,request-size-max-3,request-total--2,request-total-1,request-total-2,request-total-3,response-rate--2,response-rate-1,response-rate-2,response-rate-3,response-total--2,response-total-1,response-total-2,response-total-3,byte-rate,byte-total,compression-rate,record-error-rate,record-error-total,record-retry-rate,record-retry-total,record-send-rate,record-send-total
16384,1024,0,"none",1,5000000,1000,2,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,58.567,1850.000,0.003,329408.984,0.043,5583065.470,1379017171.000,81364019.000,1.543,5.064,160.000,536223.903,16941458.000,0.000,0.000,NaN,NaN,0.000,0.000,342.750,983.000,0.000,0.000,522.499,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.285,1882384.222,4999435.000,9.000,0.000,0.158,5.000,7.786,247.000,0.000,0.000,0.000,0.000,0.000,0.000,25.136,11.221,11.232,11.234,794.000,352.000,352.000,352.000,2.469,317849.768,159381.631,61990.843,78.000,9998918.000,4999483.000,1942979.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.095,0.064,0.064,39.000,3332972.667,2499741.500,971489.500,48.000,4999435.000,4999435.000,1942931.000,2.000,3.000,2.000,2.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,540280.776,16941044.000,1.000,0.000,0.000,0.000,0.000,522.516,16384.000
16384,1024,0,"none",5,0,0,2,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,58.216,1850.000,0.005,26542.541,0.034,174056.263,1094291728.000,166872958.000,1.734,258.594,8230.000,577646.892,18384190.000,0.000,0.000,NaN,NaN,0.000,0.000,752.249,1482.000,0.000,0.000,518.038,16384.000,1110.000,1110.000,1.993,NaN,NaN,258.436,2235.160,2244.000,8225.000,0.000,0.157,5.000,196.604,6287.000,0.000,0.000,0.000,0.000,0.000,0.000,24.987,11.127,11.127,11.127,794.000,352.000,352.000,352.000,2.451,193513.336,191963.388,194799.495,78.000,6130696.000,6082168.000,6171248.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,86.295,86.258,86.995,39.000,2242.391,2225.455,2239.205,48.000,2244.000,2244.000,2244.000,2.000,2734.000,2733.000,2756.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,566751.913,17924096.000,1.000,0.000,0.000,0.000,0.000,518.055,16384.000
16384,1024,0,"none",5,0,20,3,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,58.304,1850.000,0.005,29808.504,0.033,199904.754,1045301960.000,155868668.000,1.684,260.406,8264.000,579346.148,18385550.000,0.000,0.000,NaN,NaN,0.000,0.000,725.691,1471.000,0.000,0.000,518.104,16384.000,1110.000,1110.000,1.985,NaN,NaN,260.249,2226.123,2244.000,8259.000,0.000,0.158,5.000,164.063,5229.000,0.000,0.000,0.000,0.000,0.000,0.000,25.024,11.131,11.129,11.131,794.000,352.000,352.000,352.000,2.458,192194.878,194188.221,194859.220,78.000,6079124.000,6142756.000,6163592.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,85.739,87.248,88.047,39.000,2241.565,2225.636,2213.139,48.000,2244.000,2244.000,2244.000,2.000,2712.000,2760.000,2785.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,566805.679,17924096.000,1.000,0.000,0.000,0.000,0.000,518.104,16384.000
16384,1024,0,"none",5,0,1000,3,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,58.096,1850.000,0.005,21101.550,0.037,170998.844,1173907063.000,144862138.000,1.799,258.890,8256.000,576520.226,18385230.000,0.000,0.000,NaN,NaN,0.000,0.000,816.665,1552.000,0.000,0.000,516.943,16384.000,1110.000,1110.000,1.987,NaN,NaN,258.733,2228.243,2244.000,8251.000,0.000,0.157,5.000,214.317,6865.000,0.000,0.000,0.000,0.000,0.000,0.000,24.935,11.104,11.104,11.104,794.000,352.000,352.000,352.000,2.446,191160.030,193911.427,194067.349,78.000,6068184.000,6156300.000,6160668.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,85.494,87.184,87.163,39.000,2235.882,2224.097,2226.479,48.000,2244.000,2244.000,2244.000,2.000,2714.000,2768.000,2767.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,565571.627,17924096.000,1.000,0.000,0.000,0.000,0.000,516.976,16384.000
16384,1024,0,"none",5,1048576,0,3,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,58.672,1850.000,0.001,104766.677,0.044,3156751.591,1398440955.000,46411638.000,1.487,5.003,158.000,536480.146,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,620.941,1255.000,0.000,0.000,522.183,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.697,770092.864,1048521.000,22.000,0.000,0.159,5.000,13.968,443.000,0.000,0.000,0.000,0.000,0.000,0.000,25.182,11.237,11.238,11.217,794.000,352.000,352.000,352.000,2.470,239163.188,133651.955,166782.878,78.000,7505180.000,4194132.000,5242653.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.287,0.159,0.191,39.000,833908.889,838826.400,873775.500,48.000,1048521.000,1048521.000,1048521.000,2.000,9.000,5.000,6.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,539952.351,16941005.000,1.000,0.000,0.000,0.000,0.000,522.199,16384.000
16384,1024,0,"none",5,1048576,20,2,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,58.600,1850.000,0.002,94766.779,0.045,2816215.667,1427821343.000,48046757.000,1.525,5.061,160.000,535852.326,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,630.529,1330.000,0.000,0.000,522.232,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.696,770092.864,1048521.000,22.000,0.000,0.158,5.000,15.969,507.000,0.000,0.000,0.000,0.000,0.000,0.000,25.150,11.223,11.218,11.223,794.000,352.000,352.000,352.000,2.467,105526.213,299864.538,133698.821,78.000,3311096.000,9436737.000,4194132.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.159,0.318,0.159,39.000,662219.200,943673.700,838826.400,48.000,1048521.000,1048521.000,1048521.000,2.000,5.000,10.000,5.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,540003.984,16941005.000,1.000,0.000,0.000,0.000,0.000,522.249,16384.000
16384,1024,0,"none",5,1048576,1000,3,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,58.136,1850.000,0.002,68071.332,0.051,2264542.471,1630470579.000,49011359.000,1.776,4.713,150.000,532333.407,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,633.941,1352.000,0.000,0.000,518.284,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.691,770092.864,1048521.000,22.000,0.000,0.157,5.000,22.523,720.000,0.000,0.000,0.000,0.000,0.000,0.000,24.952,11.139,11.131,11.139,794.000,352.000,352.000,352.000,2.451,171035.357,165326.007,199049.991,78.000,5408138.000,5242653.000,6291174.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.221,0.189,0.221,39.000,772591.143,873775.500,898739.143,48.000,1048521.000,1048521.000,1048521.000,2.000,7.000,6.000,7.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,535921.198,16941005.000,1.000,0.000,0.000,0.000,0.000,518.301,16384.000
16384,1024,0,"none",5,5000000,0,3,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,3.000,0.095,3.000,0.000,0.000,0.000,0.000,47.468,1498.000,0.002,434005.759,0.043,7864283.201,1368385277.000,75517002.000,1.510,4.594,145.000,536749.042,16941410.000,0.000,0.000,NaN,NaN,0.000,0.000,470.250,873.000,0.000,0.000,522.466,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.253,2117676.250,4999435.000,8.000,0.000,0.127,4.000,5.488,174.000,0.000,0.000,0.000,0.000,0.000,0.000,25.161,11.222,11.229,794.000,352.000,352.000,2.471,317849.768,221321.538,78.000,9998918.000,6942414.000,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.095,0.096,39.000,3332972.667,2314138.000,48.000,4999435.000,4999435.000,2.000,3.000,3.000,0.063,0.032,0.032,2.000,1.000,1.000,540229.089,16941044.000,1.000,0.000,0.000,0.000,0.000,522.466,16384.000
16384,1024,0,"none",5,5000000,20,2,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,3.000,0.094,3.000,0.000,0.000,0.000,0.000,47.055,1498.000,0.002,475067.940,0.053,11333914.413,1700087162.000,71260191.000,1.790,4.454,142.000,531378.521,16941410.000,0.000,0.000,NaN,NaN,0.000,0.000,483.250,876.000,0.000,0.000,517.826,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.251,2117676.250,4999435.000,8.000,0.000,0.126,4.000,4.685,150.000,0.000,0.000,0.000,0.000,0.000,0.000,24.941,11.122,11.129,794.000,352.000,352.000,2.447,315055.550,219363.435,78.000,9998918.000,6942414.000,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.095,0.095,39.000,3332972.667,2314138.000,48.000,4999435.000,4999435.000,2.000,3.000,3.000,0.063,0.032,0.032,2.000,1.000,1.000,535448.149,16941044.000,1.000,0.000,0.000,0.000,0.000,517.842,16384.000
16384,1024,0,"none",5,5000000,1000,3,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,58.045,1850.000,0.002,505125.123,0.053,11069889.323,1715832845.000,78294394.000,1.827,4.699,150.000,530730.804,16941458.000,0.000,0.000,NaN,NaN,0.000,0.000,370.500,1095.000,0.000,0.000,517.858,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.282,1882384.222,4999435.000,9.000,0.000,0.157,5.000,4.832,155.000,0.000,0.000,0.000,0.000,0.000,0.000,24.912,11.132,11.134,11.123,794.000,352.000,352.000,352.000,2.444,315971.496,61399.242,157488.833,78.000,9998918.000,1942979.000,4999483.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.095,0.063,0.063,39.000,3332972.667,971489.500,2499741.500,48.000,4999435.000,1942931.000,4999435.000,2.000,3.000,2.000,2.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,535481.999,16941044.000,1.000,0.000,0.000,0.000,0.000,517.875,16384.000
16384,1024,0,"none",10,0,0,3,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.124,4.000,0.000,0.000,0.000,0.000,57.811,1850.000,0.005,23891.588,0.042,206986.091,1351826161.000,156035958.000,1.734,257.754,8260.000,573718.717,18385390.000,0.000,0.000,NaN,NaN,0.000,0.000,768.086,1530.000,0.000,0.000,517.940,16384.000,1110.000,1110.000,1.986,NaN,NaN,257.598,2227.182,2244.000,8255.000,0.000,0.156,5.000,202.927,6531.000,0.000,0.000,0.000,0.000,0.000,0.000,24.813,11.129,11.126,11.126,794.000,352.000,352.000,352.000,2.434,192741.999,192022.408,195525.219,78.000,6106452.000,6084230.000,6194630.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.062,86.292,87.010,87.179,39.000,2233.523,2206.830,2242.806,48.000,2244.000,2244.000,2244.000,2.000,2734.000,2757.000,2762.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,566644.411,17924096.000,1.000,0.000,0.000,0.000,0.000,517.956,16384.000
16384,1024,0,"none",10,0,20,3,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,58.264,1850.000,0.005,22820.546,0.034,167258.592,1098554435.000,149885349.000,1.708,259.748,8260.000,578138.738,18385390.000,0.000,0.000,NaN,NaN,0.000,0.000,764.553,1510.000,0.000,0.000,518.383,16384.000,1110.000,1110.000,1.986,NaN,NaN,259.583,2227.182,2244.000,8255.000,0.000,0.157,5.000,205.623,6568.000,0.000,0.000,0.000,0.000,0.000,0.000,25.007,11.139,11.139,11.135,794.000,352.000,352.000,352.000,2.453,196574.254,194285.579,189918.949,78.000,6222558.000,6150110.000,6012644.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,88.419,86.903,85.379,39.000,2223.136,2235.591,2224.434,48.000,2244.000,2244.000,2244.000,2.000,2799.000,2751.000,2703.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,567182.330,17924096.000,1.000,0.000,0.000,0.000,0.000,518.465,16384.000
16384,1024,0,"none",10,0,1000,3,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.124,4.000,0.000,0.000,0.000,0.000,57.861,1850.000,0.005,22053.075,0.042,203626.168,1339249305.000,145043071.000,1.928,259.096,8296.000,574247.478,18386830.000,0.000,0.000,NaN,NaN,0.000,0.000,742.331,1697.000,0.000,0.000,514.799,16384.000,1110.000,1110.000,1.977,NaN,NaN,258.940,2217.685,2244.000,8291.000,0.000,0.156,5.000,204.464,6577.000,0.000,0.000,0.000,0.000,0.000,0.000,24.833,11.061,11.058,11.061,794.000,352.000,352.000,352.000,2.436,192503.278,192394.692,191923.200,78.000,6136042.000,6133158.000,6117552.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.062,87.370,86.828,85.835,39.000,2203.247,2215.736,2235.947,48.000,2244.000,2244.000,2244.000,2.000,2785.000,2768.000,2736.000,0.063,0.031,0.031,0.031,2.000,1.000,1.000,1.000,563208.044,17924096.000,1.000,0.000,0.000,0.000,0.000,514.815,16384.000
16384,1024,0,"none",10,1048576,0,3,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,58.693,1850.000,0.002,76226.632,0.043,2146961.894,1361173841.000,48327685.000,1.475,4.942,156.000,536684.079,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,600.118,1227.000,0.000,0.000,523.033,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.697,770092.864,1048521.000,22.000,0.000,0.159,5.000,19.999,634.000,0.000,0.000,0.000,0.000,0.000,0.000,25.190,11.240,11.241,11.233,794.000,352.000,352.000,352.000,2.471,167320.493,167395.287,205475.575,78.000,5242653.000,5242653.000,6456659.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.191,0.192,0.255,39.000,873775.500,873775.500,807082.375,48.000,1048521.000,1048521.000,1048521.000,2.000,6.000,6.000,8.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,540831.471,16941005.000,1.000,0.000,0.000,0.000,0.000,523.049,16384.000
16384,1024,0,"none",10,1048576,20,2,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,58.678,1850.000,0.002,124755.336,0.044,3553766.854,1385969073.000,48654581.000,1.483,5.004,158.000,536548.106,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,632.471,1351.000,0.000,0.000,522.249,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.697,770092.864,1048521.000,22.000,0.000,0.159,5.000,12.294,390.000,0.000,0.000,0.000,0.000,0.000,0.000,25.185,11.239,11.238,11.218,794.000,352.000,352.000,352.000,2.470,133715.871,167139.127,238797.925,78.000,4194132.000,5242653.000,7505180.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.159,0.191,0.286,39.000,838826.400,873775.500,833908.889,48.000,1048521.000,1048521.000,1048521.000,2.000,5.000,6.000,9.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,540021.198,16941005.000,1.000,0.000,0.000,0.000,0.000,522.266,16384.000
16384,1024,0,"none",10,1048576,1000,4,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,58.180,1850.000,0.002,118256.823,0.063,4272980.559,2025392785.000,56053734.000,1.756,4.742,151.000,531982.385,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,659.353,1543.000,0.000,0.000,518.596,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.691,770092.864,1048521.000,22.000,0.000,0.157,5.000,14.642,474.000,0.000,0.000,0.000,0.000,0.000,0.000,24.971,11.136,11.145,11.144,794.000,352.000,352.000,352.000,2.449,132344.577,138032.453,265433.074,78.000,4194132.000,4359617.000,8388216.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.158,0.190,0.285,39.000,838826.400,726602.833,932024.000,48.000,1048521.000,1048521.000,1048521.000,2.000,5.000,6.000,9.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,536243.511,16941005.000,1.000,0.000,0.000,0.000,0.000,518.612,16384.000
16384,1024,0,"none",10,5000000,0,2,4236179.500,4999959.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,58.356,1850.000,0.002,533028.014,0.048,10428289.830,1532958605.000,78355118.000,1.655,4.504,143.000,533671.328,16945132.000,0.000,0.000,NaN,NaN,0.000,0.000,499.250,1247.000,0.000,0.000,523.033,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.283,1882792.444,5000007.000,9.000,0.000,0.158,5.000,4.610,147.000,0.000,0.000,0.000,0.000,0.000,0.000,25.047,11.233,11.246,11.243,794.000,352.000,352.000,352.000,2.457,219792.045,159666.677,159666.677,78.000,6946088.000,4999483.000,4999483.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.095,0.064,0.064,39.000,2315362.667,2499741.500,2499741.500,48.000,5000007.000,4999435.000,4999435.000,2.000,3.000,2.000,2.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,540950.006,16944718.000,1.000,0.000,0.000,0.000,0.000,523.049,16384.000
16384,1024,0,"none",10,5000000,20,3,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,58.671,1850.000,0.003,588167.987,0.043,9135453.447,1370318017.000,88225198.000,1.488,4.655,147.000,536461.621,16941458.000,0.000,0.000,NaN,NaN,0.000,0.000,328.250,1057.000,0.000,0.000,522.199,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.285,1882384.222,4999435.000,9.000,0.000,0.159,5.000,4.728,150.000,0.000,0.000,0.000,0.000,0.000,0.000,25.181,11.236,11.216,11.236,794.000,352.000,352.000,352.000,2.470,221222.803,159031.810,159381.631,78.000,6942414.000,4999483.000,4999483.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.096,0.064,0.064,39.000,2314138.000,2499741.500,2499741.500,48.000,4999435.000,4999435.000,4999435.000,2.000,3.000,2.000,2.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,539970.804,16941044.000,1.000,0.000,0.000,0.000,0.000,522.232,16384.000
16384,1024,0,"none",10,5000000,1000,3,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,58.509,1850.000,0.002,262778.677,0.046,5648245.481,1468543825.000,68322456.000,1.575,4.579,145.000,535004.674,16941458.000,0.000,0.000,NaN,NaN,0.000,0.000,362.000,1052.000,0.000,0.000,522.133,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.284,1882384.222,4999435.000,9.000,0.000,0.158,5.000,8.177,260.000,0.000,0.000,0.000,0.000,0.000,0.000,25.111,11.214,11.223,11.222,794.000,352.000,352.000,352.000,2.463,317597.370,61933.539,159275.001,78.000,9998918.000,1942979.000,4999483.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.095,0.064,0.064,39.000,3332972.667,971489.500,2499741.500,48.000,4999435.000,1942931.000,4999435.000,2.000,3.000,2.000,2.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,539901.970,16941044.000,1.000,0.000,0.000,0.000,0.000,522.149,16384.000
16384,1024,1,"snappy",1,0,0,28,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.069,4.000,0.000,0.000,0.000,0.000,13958.524,806356.000,0.010,23197.506,0.452,1093083.679,26187005708.000,555742660.000,27.717,285.798,16524.000,325082.069,18795270.000,0.000,0.000,NaN,NaN,0.000,0.000,13633.011,27408.000,0.000,0.000,284.390,16384.000,1110.000,1110.000,1.984,9.984,224.000,142.899,2274.906,2294.000,8262.000,0.000,143.020,8262.000,413.344,23957.000,0.000,0.000,0.000,0.000,0.000,0.000,13.745,4682.634,4665.799,4632.650,794.000,269804.000,268834.000,266924.000,1.349,109220.409,108841.418,107890.904,78.000,6297758.000,6275905.000,6221529.000,NaN,9.974,10.000,9.977,NaN,223.000,224.000,221.000,0.035,47.917,47.726,47.603,39.000,2279.319,2280.489,2266.495,48.000,2294.000,2294.000,2294.000,2.000,2763.000,2752.000,2745.000,0.035,47.954,47.763,47.641,2.000,2763.000,2752.000,2745.000,318232.560,18333696.000,1.024,0.000,0.000,0.000,0.000,284.390,16384.000
16384,1024,1,"snappy",1,0,20,29,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.069,4.000,0.000,0.000,0.000,0.000,13991.878,806226.000,0.009,20738.274,0.453,1032212.136,26166577652.000,525715248.000,27.577,286.363,16514.000,325918.534,18795070.000,0.000,0.000,NaN,NaN,0.000,0.000,13351.257,27243.000,0.000,0.000,284.870,16384.000,1110.000,1110.000,1.985,9.912,225.000,143.182,2276.259,2294.000,8257.000,0.000,143.298,8257.000,438.498,25350.000,0.000,0.000,0.000,0.000,0.000,0.000,13.780,4647.111,4664.047,4693.105,794.000,267260.000,268234.000,269938.000,1.353,108510.988,108700.939,109540.001,78.000,6241335.000,6252478.000,6301179.000,NaN,9.872,9.932,9.931,NaN,221.000,225.000,224.000,0.035,47.515,47.948,48.050,39.000,2283.694,2267.033,2279.732,48.000,2294.000,2294.000,2294.000,2.000,2733.000,2758.000,2764.000,0.035,47.521,47.956,48.055,2.000,2733.000,2758.000,2764.000,318774.816,18333696.000,1.024,0.000,0.000,0.000,0.000,284.875,16384.000
16384,1024,1,"snappy",1,0,1000,33,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,25468.045,805758.000,0.018,26062.908,0.946,1405161.323,30136494887.000,558971195.000,31.594,520.040,16478.000,593143.660,18794350.000,0.000,0.000,NaN,NaN,0.000,0.000,14767.914,31272.000,0.000,0.000,519.665,16384.000,1110.000,1110.000,1.990,10.998,224.000,260.020,2281.145,2294.000,8239.000,0.000,260.415,8239.000,673.566,21447.000,0.000,0.000,0.000,0.000,0.000,0.000,25.096,8450.371,8453.418,8628.220,794.000,266474.000,266494.000,271996.000,2.462,197486.778,197126.490,201343.047,78.000,6228338.000,6216581.000,6349353.000,NaN,10.865,10.829,11.293,NaN,221.000,224.000,223.000,0.063,86.179,86.692,88.315,39.000,2291.515,2273.804,2279.839,48.000,2294.000,2294.000,2294.000,2.000,2718.000,2734.000,2785.000,0.063,86.193,86.725,88.345,2.000,2718.000,2734.000,2785.000,581523.646,18333696.000,1.024,0.000,0.000,0.000,0.000,519.682,16384.000
16384,1024,1,"snappy",1,1048576,0,1,81979.235,82122.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.130,4.000,0.000,0.000,0.000,0.000,95.126,2904.000,0.001,40759.069,0.012,653605.835,379744990.000,23681019.000,0.479,1.441,44.000,45676.459,1394685.000,0.000,0.000,NaN,NaN,0.000,0.000,157.588,282.000,0.000,0.000,540.316,16384.000,1110.000,1110.000,963.765,33.941,69.000,0.721,63394.773,82170.000,22.000,0.000,0.721,22.000,18.939,581.000,0.000,0.000,0.000,0.000,0.000,0.000,26.009,19.795,19.793,29.999,794.000,600.000,600.000,910.000,2.555,10839.963,10834.965,24229.510,78.000,328646.000,328657.000,737304.000,NaN,39.750,28.000,34.000,NaN,69.000,39.000,62.000,0.066,0.165,0.165,0.329,39.000,65729.200,65731.400,73730.400,48.000,82150.000,82156.000,82170.000,2.000,5.000,5.000,10.000,0.066,0.165,0.165,0.330,2.000,5.000,5.000,10.000,45961.579,1393647.000,0.082,0.000,0.000,0.000,0.000,540.334,16384.000
