records,size_b,acks,compression,inflight,batch_b,linger_ms,time_ms,records_persec,mb_persec,latency_avg_ms,latency_max_ms,latency_50th_ms,latency_95th_ms,latency_99th_ms,latency_999th_ms,producer_batch-size-avg,producer_batch-size-max,producer_batch-split-rate,producer_batch-split-total,producer_buffer-available-bytes,producer_buffer-exhausted-rate,producer_buffer-exhausted-total,producer_buffer-total-bytes,producer_bufferpool-wait-ratio,producer_bufferpool-wait-time-total,producer_compression-rate-avg,producer_connection-close-rate,producer_connection-close-total,producer_connection-count,producer_connection-creation-rate,producer_connection-creation-total,producer_incoming-byte-rate,producer_incoming-byte-total,producer_io-ratio,producer_io-time-ns-avg,producer_io-wait-ratio,producer_io-wait-time-ns-avg,producer_io-waittime-total,producer_iotime-total,producer_metadata-age,producer_network-io-rate,producer_network-io-total,producer_outgoing-byte-rate,producer_outgoing-byte-total,producer_produce-throttle-time-avg,producer_produce-throttle-time-max,producer_record-error-rate,producer_record-error-total,producer_record-queue-time-avg,producer_record-queue-time-max,producer_record-retry-rate,producer_record-retry-total,producer_record-send-rate,producer_record-send-total,producer_record-size-avg,producer_record-size-max,producer_records-per-request-avg,producer_request-latency-avg,producer_request-latency-max,producer_request-rate,producer_request-size-avg,producer_request-size-max,producer_request-total,producer_requests-in-flight,producer_response-rate,producer_response-total,producer_select-rate,producer_select-total,producer_waiting-threads,producer-node_incoming-byte-rate_1,producer-node_incoming-byte-rate_2,producer-node_incoming-byte-rate_3,producer-node_incoming-byte-total_1,producer-node_incoming-byte-total_2,producer-node_incoming-byte-total_3,producer-node_outgoing-byte-rate_1,producer-node_outgoing-byte-rate_2,producer-node_outgoing-byte-rate_3,producer-node_outgoing-byte-total_1,producer-node_outgoing-byte-total_2,producer-node_outgoing-byte-total_3,producer-node_request-latency-avg_1,producer-node_request-latency-avg_2,producer-node_request-latency-avg_3,producer-node_request-latency-max_1,producer-node_request-latency-max_2,producer-node_request-latency-max_3,producer-node_request-rate_1,producer-node_request-rate_2,producer-node_request-rate_3,producer-node_request-size-avg_1,producer-node_request-size-avg_2,producer-node_request-size-avg_3,producer-node_request-size-max_1,producer-node_request-size-max_2,producer-node_request-size-max_3,producer-node_request-total_1,producer-node_request-total_2,producer-node_request-total_3,producer-node_response-rate_1,producer-node_response-rate_2,producer-node_response-rate_3,producer-node_response-total_1,producer-node_response-total_2,producer-node_response-total_3,producer-topic_byte-rate,producer-topic_byte-total,producer-topic_compression-rate,producer-topic_record-error-rate,producer-topic_record-error-total,producer-topic_record-retry-rate,producer-topic_record-retry-total,producer-topic_record-send-rate,producer-topic_record-send-total
512000,1024,0,none,10,9437184,20,5110,118986.753428,116.2,203.2,599,194,412,508,518,9292444.368,9437016,0,0,33554432,0,0,33554432,0.099,3374631507,1,0,0,4,0.116,4,54.135,1850,0.046,640302.06,0.049,676843.43,1681279081,1590510316,4.123,1.961,67,15498823.321,529672287,0,0,0,0,70.123,289,0,0,15034.503,512000,1110,1110,8982.456,,,1.814,8543101.403,9437064,62,0,0.146,5,72.283,2484,0,10.352,10.344,10.331,352,352,352,4988027.761,6377974.963,4197095.645,169617884,217042488,143011837,,,,,,,0.559,0.705,0.499,8927257.053,9043437,8412461,9437064,9437064,9437064,19,24,17,0.029,0.029,0.029,1,1,1,15553806.572,529669329,1,0,0,0,0,15034.944,512000
512000,1024,0,none,10,9437184,150,5280,114438.980778,111.76,213.25,530,217,377,437,440,9293164.228,9437045,0,0,33554432,0,0,33554432,0.104,3539818756,1,0,0,4,0.116,4,53.919,1850,0.05,672725.233,0.051,687058.181,1749250128,1712758442,4.264,1.953,67,15438585.847,529713319,0,0,0,0,68.982,289,0,0,14990.485,512000,1110,1110,8982.456,,,1.807,8543763.21,9437093,62,0,0.146,5,73.782,2546,0,10.369,10.312,10.297,352,352,352,3789617.234,6220850.853,5520744.194,128638557,212342523,188732161,,,,,,,0.442,0.703,0.614,8575903.8,8847605.125,8987245.762,9437064,9437064,9437093,15,24,21,0.029,0.029,0.029,1,1,1,15509467.734,529710361,1,0,0,0,0,14990.923,512000
512000,1024,0,none,10,9437184,1000,4730,129032.258065,126.01,186.84,692,193,390,543,545,9292348.228,9437016,0,0,33554432,0,0,33554432,0.093,3109271214,1,0,0,4,0.118,4,54.739,1850,0.047,729821.571,0.039,604948.085,1333910528,1609256563,3.75,1.982,67,15671542.902,529666807,0,0,0,0,58,291,0,0,15223.597,512000,1110,1110,8982.456,,,1.834,8543013.016,9437064,62,0,0.148,5,64.88,2205,0,10.472,10.538,10.452,352,352,352,6456325.907,3991102.134,5323604.383,217042308,133330749,179293672,,,,,,,0.714,0.479,0.594,9043429.5,8333171.813,8964683.6,9437064,9437064,9437064,24,16,20,0.03,0.03,0.03,1,1,1,15749274.449,529663849,1,0,0,0,0,15224.049,512000
512000,1024,1,snappy,1,16384,0,2231,352617.07989,344.35,50.87,307,50,114,131,138,7785.197,15534,0,0,33554432,0,0,33554432,0,0,0.093,0,0,4,0.127,4,9665.356,302458,0.007,16333.162,0.009,21293.396,289057857,221722675,1.246,210.321,6582,1492621.825,46711600,0,0,0,0,50.952,140,0,0,16417.623,512000,1110,1110,155.813,0.933,15,105.161,14193.741,30706,3291,0,105.167,3291,431.171,13575,0,3407.139,3177.033,3089.714,106238,99098,96328,470169.408,511939.764,515619.596,14665054,15969449,16077019,0.703,1.066,1.093,15,12,11,40.972,32.699,31.783,11475.003,15656.323,16223.026,30343,30444,30706,1278,1020,991,40.986,32.701,31.786,1278,1020,991,1492131.538,46532122,0.093,0,0,0,0,16418.15,512000
512000,1024,1,snappy,1,16384,20,2313,339297.548045,331.35,76.9,312,68,188,227,246,7390.297,15482,0,0,33554432,0,0,33554432,0,0,0.093,0,0,4,0.127,4,10075.295,316062,0.007,14808.597,0.011,21962.299,335935332,226512300,1.322,213.516,6698,1493080.68,46839434,0,0,0,0,71.683,246,0,0,16380.331,512000,1110,1110,153.11,0.934,20,106.755,13986.096,30498,3349,0,106.758,3349,484.649,15296,0,3460.805,3347.795,3277.636,108164,104632,102472,493197.87,505322.49,499683.8,15418845,15797897,15622614,0.717,1.061,1.054,19,20,20,38.863,34.385,33.808,12690.407,14695.718,14780.146,28948,30498,30497,1215,1075,1057,38.875,34.396,33.809,1215,1075,1057,1492671.743,46654948,0.093,0,0,0,0,16380.331,512000
512000,1024,1,snappy,1,16384,150,2216,365453.24768,356.89,18.93,325,11,70,90,103,8711.499,15586,0,0,33554432,0,0,33554432,0,0,0.091,0,0,4,0.127,4,8617.245,269332,0.007,17249.753,0.008,19385.446,252902524,225040280,1.202,189.66,5928,1480384.31,46270892,0,0,0,0,21.234,106,0,0,16443.46,512000,1110,1110,173.031,0.966,12,94.83,15610.962,31018,2964,0,94.833,2964,414.804,13046,0,3015.418,2773.373,2836.528,93876,86324,88338,485370.38,495640.067,504980.286,15114919,15428284,15727611,0.741,1.118,1.096,8,9,12,36.574,28.816,29.732,13270.342,17199.871,16984.461,31018,30497,30187,1139,897,926,36.587,28.819,29.734,1139,897,926,1480921.313,46109966,0.091,0,0,0,0,16443.988,512000
512000,1024,1,snappy,1,16384,1000,2243,352132.049519,343.88,80.33,306,84,170,192,195,8577.12,15741,0,0,33554432,0,0,33554432,0,0,0.091,0,0,4,0.127,4,8680.852,271702,0.007,15757.268,0.01,23422.172,329104944,221405378,1.252,186.907,5850,1481359.277,46365064,0,0,0,0,75.589,194,0,0,16414.465,512000,1110,1110,175.342,1.022,20,93.453,15851.304,30706,2925,0,93.453,2925,446.205,14051,0,2950.638,2845.424,2890.015,92054,88726,90128,472655.502,505118.326,508753.391,14746379,15752115,15866492,0.787,1.178,1.143,20,20,20,34.616,29.373,29.724,13654.055,17196.632,17115.957,30706,30028,30185,1080,916,927,34.618,29.376,29.725,1080,916,927,1481355.07,46204946,0.091,0,0,0,0,16414.992,512000
512000,1024,1,snappy,1,1048576,0,1998,415584.415584,405.84,47.81,305,28,159,201,204,150736.118,1019327,0,0,33554432,0,0,33554432,0,0,0.085,0,0,4,0.128,4,634.449,19706,0.003,4178.071,0.016,25475.738,506483152,83064220,1.013,18.866,586,1398089.179,43426048,0,0,0,0,9.003,192,0,0,16540.673,512000,1110,1110,1777.778,4.056,22,9.433,148211.768,1019375,293,0,9.433,293,636.151,19881,0,217.741,207.75,185.606,6738,6428,5746,145203.038,1155353.318,102877.285,4493308,35747787,3184875,1.544,8.316,2.23,5,22,10,3.361,3.2,2.843,43204.885,361088.758,36191.761,314875,1019375,307052,104,99,88,3.361,3.2,2.843,104,99,88,1402513.553,43412002,0.085,0,0,0,0,16541.208,512000
512000,1024,1,snappy,1,1048576,20,1758,517694.641052,505.56,20.41,329,14,58,97,100,216790.85,1019311,0,0,33554432,0,0,33554432,0,0,0.082,0,0,4,0.129,4,448.123,13808,0.002,26438.534,0.013,170630.442,391084972,60597121,0.765,12.202,376,1407389.888,43367312,0,0,0,0,7.34,85,0,0,16683.502,512000,1110,1110,2797.814,6.699,33,6.101,230677.191,1019359,188,0,6.101,188,73.921,2292,0,151.947,118.602,153.635,4664,3638,4712,528456.343,344795.756,540175.594,16220439,10577989,16568806,4.839,7.321,7.912,14,24,33,2.053,1.76,2.25,257467.286,195888.685,240127.623,1004923,815756,1019359,63,54,69,2.052,1.76,2.25,63,54,69,1412870.503,43358170,0.082,0,0,0,0,16684.046,512000
512000,1024,1,snappy,1,1048576,150,1761,519269.776876,507.1,24.58,327,14,77,90,93,221204.439,1019302,0,0,33554432,0,0,33554432,0,0,0.083,0,0,4,0.129,4,445.209,13716,0.002,18935.264,0.013,123439.142,395128693,60611779,0.76,12.334,380,1407551.689,43365260,0,0,0,0,9.52,79,0,0,16686.765,512000,1110,1110,2767.568,6.638,38,6.167,228238.211,1019350,190,0,6.167,190,103.255,3201,0,141.32,145.981,133.981,4334,4480,4108,461400.183,481182.345,471034.241,14153912,14767005,14444265,3.983,7.742,8.033,13,31,38,1.956,2.183,1.989,235898.533,220403.06,236791.23,1019350,906518,1019350,60,67,61,1.956,2.183,1.989,60,67,61,1413078.352,43356070,0.083,0,0,0,0,16687.309,512000
512000,1024,1,snappy,1,1048576,1000,1737,524590.163934,512.3,27.21,327,13,103,139,143,217872.92,1019316,0,0,33554432,0,0,33554432,0,0,0.082,0,0,4,0.129,4,454.666,14006,0.002,19806.659,0.011,102706.595,351051142,67699159,0.757,12.79,394,1407719.438,43366205,0,0,0,0,12.166,132,0,0,16688.94,512000,1110,1110,2666.667,6.557,30,6.395,220133.02,1019364,197,0,6.395,197,110.272,3418,0,135.05,166.324,129.453,4144,5100,3968,429825.512,522497.995,461603.007,13188766,16025536,14151825,4.15,7.211,8.25,14,30,26,1.988,2.51,1.859,216209.279,208123.844,248277.632,815760,1019364,959823,61,77,57,1.988,2.511,1.86,61,77,57,1413283.493,43356711,0.082,0,0,0,0,16689.484,512000
512000,1024,1,snappy,1,9437184,0,2076,394757.131843,385.51,114.65,364,118,318,347,362,228355.837,4719984,0,0,33554432,0,0,33554432,0.002,61530064,0.098,0,0,4,0.128,4,437.926,13630,0.003,17778.769,0.02,111571.093,628479967,100147805,1.076,12.53,390,1394279.55,43396951,0,0,0,0,6.679,286,0,0,16506.545,512000,1110,1110,2694.737,5.747,90,6.265,222548.467,4720032,195,0,6.265,195,179.87,5633,0,147.307,117.347,149.234,4568,3638,4630,54970.428,43469.063,1300523.532,1704578,1347454,40344841,1.426,1.868,12.986,9,9,90,2.225,1.742,2.256,24704.029,24952.852,576354.871,291372,279884,4720032,69,54,70,2.225,1.742,2.256,69,54,70,1398833.188,43387609,0.098,0,0,0,0,16507.077,512000
512000,1024,1,snappy,1,9437184,20,1851,470156.10652,459.14,29.72,334,29,57,63,65,759565.877,935996,0,0,33554432,0,0,33554432,0.004,132839417,0.1,0,0,4,0.129,4,174.155,5384,0.002,77054.407,0.017,594933.678,539009912,69811293,0.868,4.011,124,1400511.483,43298213,0,0,0,0,15.053,47,0,0,16632.017,512000,1110,1110,8982.456,18.193,39,2.005,698358.274,936044,62,0,2.005,62,29.127,906,0,41.748,49.688,57.944,1282,1530,1778,400336.362,438949.435,569917.063,12293529,13516131,17488475,10.933,21.947,19.826,15,39,35,0.521,0.649,0.782,768345.563,675806.55,728686.458,896097,918103,936044,16,20,24,0.521,0.65,0.782,16,20,24,1406466.394,43295255,0.1,0,0,0,0,16632.557,512000
512000,1024,1,snappy,1,9437184,150,1821,482109.227872,470.81,29.89,378,29,52,58,77,759572.614,1006151,0,0,33554432,0,0,33554432,0.004,131243569,0.082,0,0,4,0.129,4,174.313,5384,0.002,158565.73,0.017,1481505.117,543712378,58193623,0.841,4.015,124,1401793.48,43298597,0,0,0,0,13.404,55,0,0,16667.752,512000,1110,1110,8982.456,18.333,38,2.007,698364.468,1006199,62,0,2.007,62,11.809,367,0,43.727,49.821,55.95,1344,1530,1716,404379.209,416131.818,589857.581,12428595,12778992,18090932,11.625,19.105,22.545,32,33,38,0.553,0.651,0.75,731093.824,638949.6,786562.261,954471,986498,1006199,17,20,23,0.553,0.651,0.75,17,20,23,1409500.895,43295639,0.082,0,0,0,0,16668.294,512000
512000,1024,1,snappy,1,9437184,1000,1764,508946.322068,497.02,29.41,383,28,46,73,83,801667.389,986457,0,0,33554432,0,0,33554432,0.005,140860254,0.082,0,0,4,0.129,4,168.591,5198,0.002,171295.293,0.016,1457121.009,496878264,58411695,0.784,3.827,118,1404107.709,43292853,0,0,0,0,13.019,62,0,0,16697.104,512000,1110,1110,9481.481,19.444,46,1.914,733777.169,986505,59,0,1.914,59,10.991,341,0,45.813,50.007,47.891,1406,1530,1468,472546.743,499522.748,440654.748,14501987,15283398,13507390,12.941,22.947,21.889,46,37,37,0.587,0.654,0.62,805665.944,764169.9,710915.263,979400,986505,973353,18,20,19,0.587,0.654,0.62,18,20,19,1411846.553,43290039,0.082,0,0,0,0,16698.193,512000
512000,1024,1,snappy,5,16384,0,1931,437981.180496,427.72,7.86,319,4,35,61,75,5698.39,15482,0,0,33554432,0,0,33554432,0,0,0.098,0,0,4,0.128,4,13869.975,429886,0.007,75253.934,0.003,36862.911,108561273,221622835,0.947,314.18,9738,1548546.991,47997214,0,0,0,0,5.97,77,0,0,16580.848,512000,1110,1110,105.263,1.641,9,157.09,9857.715,30811,4869,0,157.095,4869,94.427,2945,0,4749.498,4483.867,4664.443,146674,138408,144010,490721.38,513560.184,550000.13,15157402,15854630,16985104,1.052,1.954,1.992,9,8,8,56.851,50.304,50.45,8631.778,10209.034,10901.864,30811,30185,29872,1756,1553,1558,56.862,50.311,50.463,1756,1553,1558,1545936.136,47735416,0.098,0,0,0,0,16581.385,512000
512000,1024,1,snappy,5,16384,20,1976,419328.419328,409.5,4.3,321,2,16,39,55,6047.069,15585,0,0,33554432,0,0,33554432,0,0,0.098,0,0,4,0.128,4,13242.655,411052,0.007,48809.538,0.005,31291.491,143283736,223498876,0.984,314.681,9768,1536203.312,47685287,0,0,0,0,3.551,53,0,0,16558.326,512000,1110,1110,104.94,1.472,11,157.34,9763.572,30184,4884,0,157.34,4884,146.598,4579,0,4583.484,4319.878,4364.666,141758,133562,134938,523835.5,508820.577,509321.183,16202232,15736294,15746683,1.058,1.738,1.652,11,11,10,55.092,51.217,51.557,9508.352,9934.529,9878.722,29656,30184,28426,1704,1584,1594,55.097,51.234,51.559,1704,1584,1594,1533866.785,47427161,0.098,0,0,0,0,16558.862,512000
512000,1024,1,snappy,5,16384,150,1946,436115.843271,425.89,5.3,314,2,19,52,69,6242.515,15586,0,0,33554432,0,0,33554432,0,0,0.098,0,0,4,0.128,4,12781.226,396218,0.007,58887.8,0.004,34245.549,125920883,216530441,0.954,301.861,9358,1534138.802,47559837,0,0,0,0,4.62,67,0,0,16576.017,512000,1110,1110,109.542,1.561,13,150.931,10164.53,28948,4679,0,150.931,4679,117.883,3677,0,4310.063,4256.822,4235.671,133112,131506,130806,517519.033,514104.897,507956.708,15988233,15884299,15687227,1.175,1.785,1.741,13,11,11,52.146,49.649,49.607,9924.415,10354.823,10239.704,27281,28687,28948,1611,1534,1532,52.165,49.657,49.608,1611,1534,1532,1531777.868,47312023,0.098,0,0,0,0,16576.553,512000
512000,1024,1,snappy,5,16384,1000,1961,435004.248088,424.81,5.46,310,3,21,48,57,6037.805,15534,0,0,33554432,0,0,33554432,0,0,0.098,0,0,4,0.128,4,13159.963,407972,0.007,55590.762,0.004,31820.24,127599164,222918954,0.953,305.916,9484,1538924.327,47709732,0,0,0,0,4.648,57,0,0,16574.407,512000,1110,1110,108.085,1.538,13,152.958,10061.099,29976,4742,0,152.963,4742,128.563,4010,0,4432.305,4331.607,4418.377,136874,133838,136466,518248.316,508564.581,517507.153,16005581,15714137,15989936,0.996,1.847,1.801,8,13,8,53.037,49.905,50.489,9771.417,10190.75,10249.959,29768,29976,29976,1638,1542,1560,53.042,49.906,50.508,1638,1542,1560,1536327.29,47457150,0.098,0,0,0,0,16574.943,512000
512000,1024,1,snappy,5,1048576,0,1981,432067.510549,421.94,10.53,303,2,31,36,41,19172.152,844803,0,0,33554432,0,0,33554432,0,0,0.09,0,0,4,0.128,4,4715.548,146248,0.005,42289.78,0.01,82131.838,305366175,157233401,0.968,150.513,4668,1443300.242,44763957,0,0,0,0,0.33,24,0,0,16564.755,512000,1110,1110,219.837,1.251,24,75.256,19179.073,844851,2334,0,75.256,2334,119.148,3718,0,1506.409,1597.891,1602.576,46542,49394,49518,287526.914,860783.313,300108.806,8883144,26607673,9273062,0.768,1.827,1.131,6,24,5,24.146,25.621,25.697,11907.7,33595.547,11678.919,261203,844851,110899,746,792,794,24.146,25.621,25.697,746,792,794,1444672.674,44651943,0.09,0,0,0,0,16565.291,512000
512000,1024,1,snappy,5,1048576,20,1752,514056.2249,502.01,17.85,340,12,44,60,65,217892.402,1019305,0,0,33554432,0,0,33554432,0,0,0.083,0,0,4,0.129,4,447.653,13798,0.002,133200.812,0.014,839066.198,419533099,66600406,0.774,12.264,378,1407012.782,43369762,0,0,0,0,4.467,43,0,0,16683.502,512000,1110,1110,2782.609,7.94,49,6.132,229469.64,1019353,189,0,6.132,189,16.122,500,0,139.688,130.903,153.389,4288,4014,4702,477146.627,403248.581,533434.204,14646970,12366021,16356693,5.417,9.182,9.145,38,39,49,1.987,1.826,2.283,240114.262,220821.804,233667.043,959824,948799,1019353,61,56,70,1.987,1.826,2.284,61,56,70,1412995.34,43360588,0.083,0,0,0,0,16684.59,512000
512000,1024,1,snappy,5,1048576,150,1698,553513.513514,540.54,17.83,336,14,44,55,58,215717.144,1019306,0,0,33554432,0,0,33554432,0,0,0.083,0,0,4,0.129,4,451.873,13896,0.002,79041.323,0.012,460721.372,357519785,61336067,0.699,12.357,380,1410216.109,43368376,0,0,0,0,4.119,49,0,0,16720.551,512000,1110,1110,2767.568,8.13,36,6.178,228254.611,1019354,190,0,6.178,190,25.078,776,0,144.382,129.355,154.304,4422,3958,4722,452761.379,462782.955,501239.838,13866270,14162084,15339944,4.82,10.088,9.478,16,36,35,2.024,1.895,2.222,223649.516,244173.862,225587.412,959819,1019354,858597,62,58,68,2.024,1.896,2.222,62,58,68,1416040.039,43359146,0.083,0,0,0,0,16720.551,512000
512000,1024,1,snappy,5,1048576,1000,1739,527835.051546,515.46,17.7,343,13,42,50,54,216796.795,906461,0,0,33554432,0,0,33554432,0,0,0.083,0,0,4,0.129,4,447.642,13782,0.002,117555.28,0.013,785431.478,400570054,59953193,0.74,12.148,374,1408569.976,43368461,0,0,0,0,4.255,32,0,0,16701.461,512000,1110,1110,2813.187,8.302,45,6.074,231916.904,966669,187,0,6.074,187,16.459,510,0,133.059,157.321,133.455,4076,4820,4092,526977.641,485106.038,403095.688,16145014,14863649,12359720,4.804,10.221,9.431,14,36,45,1.86,2.252,1.924,283245.86,215415.203,209486.78,966669,858601,906509,57,69,59,1.861,2.252,1.924,57,69,59,1414430.24,43359359,0.083,0,0,0,0,16702.006,512000
512000,1024,1,snappy,5,9437184,0,3988,158612.143742,154.89,1.23,308,1,8,11,13,3577.608,360277,0,0,33554432,0,0,33554432,0.052,1710967767,0.159,0,0,4,0.12,4,27968.892,924260,0.019,18918.428,0.03,30392.925,995155551,619446079,2.997,900.657,29764,1632280.57,53941976,0,0,0,0,0.04,7,0,0,15543.884,512000,1110,1110,34.416,0.505,12,450.328,3624.646,360325,14882,0,450.342,14882,985.137,32743,0,9263.295,9413.065,9364.633,304994,310104,308368,526800.516,539822.213,571288.087,17344907,17783903,18813088,0.369,0.569,0.575,5,12,9,149.248,151.682,150.891,3529.692,3558.916,3786.091,344296,250281,360325,4914,4997,4969,149.253,151.686,150.905,4914,4997,4969,1615995.203,53227650,0.159,0,0,0,0,15544.356,512000
512000,1024,1,snappy,5,9437184,20,1799,495643.75605,484.03,29.81,334,30,48,54,56,787165.309,992621,0,0,33554432,0,0,33554432,0.004,117966561,0.082,0,0,4,0.129,4,170.447,5260,0.002,184561.71,0.017,1610012.567,528084122,60536241,0.814,3.888,120,1402966.657,43296954,0,0,0,0,11.455,24,0,0,16661.243,512000,1110,1110,9309.091,21.073,41,1.944,721615.9,992669,60,0,1.944,60,10.563,328,0,55.939,41.82,47.755,1716,1282,1468,580733.701,394511.499,435541.282,17814587,12093750,13388539,11.682,27.467,27.222,23,39,41,0.75,0.522,0.618,774547.261,755859.375,704659.947,986501,992669,986501,23,16,19,0.75,0.522,0.618,23,16,19,1408900.127,43294092,0.082,0,0,0,0,16661.785,512000
512000,1024,1,snappy,5,9437184,150,1802,496124.031008,484.5,28.73,375,28,51,59,75,801701.722,986445,0,0,33554432,0,0,33554432,0.005,142176963,0.082,0,0,4,0.129,4,167.59,5172,0.002,149746.832,0.017,1524946.313,536781102,52710885,0.814,3.759,116,1402847.094,43294667,0,0,0,0,11.593,52,0,0,16679.154,512000,1110,1110,9660.377,20.792,45,1.879,746459.776,986493,58,0,1.879,58,11.336,352,0,49.816,43.894,49.017,1530,1344,1504,504518.689,442771.17,464108.526,15495787,13558096,14240706,11.947,28.875,22.944,33,45,37,0.651,0.555,0.619,774789.35,797535.059,749510.842,986493,966296,973351,20,17,19,0.651,0.555,0.619,20,17,19,1410343.139,43291893,0.082,0,0,0,0,16679.698,512000
512000,1024,1,snappy,5,9437184,1000,1842,497087.378641,485.44,28.74,386,29,45,61,82,816839.698,979359,0,0,33554432,0,0,33554432,0.004,117700516,0.082,0,0,4,0.129,4,166.257,5136,0.002,155710.107,0.017,1482880.152,527905334,55432798,0.844,3.755,116,1401458.907,43295270,0,0,0,0,12.226,56,0,0,16665.039,512000,1110,1110,9660.377,20.453,35,1.877,746470.172,979407,58,0,1.878,58,11.452,356,0,37.711,51.943,51.789,1158,1592,1592,365252.557,525304.558,519782.603,11215445,16101110,15978637,11.462,23.3,23.45,14,34,35,0.456,0.685,0.683,801103.214,766719.524,760887.476,973349,979407,973345,14,21,21,0.456,0.685,0.683,14,21,21,1409169.455,43292504,0.082,0,0,0,0,16665.582,512000
512000,1024,1,snappy,10,16384,0,1908,442906.574394,432.53,6.18,312,4,22,44,65,5621.844,15482,0,0,33554432,0,0,33554432,0,0,0.098,0,0,4,0.128,4,14314.437,443404,0.007,80025.13,0.003,38019.411,108393340,228151647,0.929,337.035,10440,1551372.47,48056865,0,0,0,0,4.131,66,0,0,16587.294,512000,1110,1110,98.178,2.025,10,168.512,9206.296,29872,5220,0,168.518,5220,91.466,2851,0,4812.597,4743.805,4784.418,148536,146446,147628,497820.505,521111.791,538024.078,15367719,16086721,16602347,1.043,2.597,2.481,10,10,10,58.08,55.521,55.448,8570.953,9385.485,9703.3,28426,28010,29872,1793,1714,1711,58.094,55.521,55.451,1793,1714,1711,1547933.1,47780051,0.098,0,0,0,0,16587.294,512000
512000,1024,1,snappy,10,16384,20,1965,431703.204047,421.59,8.27,311,4,30,48,59,5827.949,15585,0,0,33554432,0,0,33554432,0,0,0.099,0,0,4,0.128,4,13588.097,421462,0.007,63702.16,0.004,34732.611,119931707,219963559,0.969,312.796,9702,1540784.802,47792063,0,0,0,0,5.912,57,0,0,16565.291,512000,1110,1110,105.654,2.094,13,156.398,9852.002,30809,4851,0,156.398,4851,110.638,3453,0,4564.929,4518.092,4528.628,141070,139600,139998,507931.712,508766.311,529497.428,15701693,15720879,16369413,1.084,2.512,2.741,10,10,13,54.086,51.875,50.914,9390.965,9807.161,10399.881,29768,30601,30809,1672,1603,1574,54.105,51.88,50.915,1672,1603,1574,1537928.398,47532753,0.099,0,0,0,0,16565.827,512000
512000,1024,1,snappy,10,16384,150,2010,409927.942354,400.32,6.81,316,3,35,58,73,5699.578,15483,0,0,33554432,0,0,33554432,0,0,0.099,0,0,4,0.128,4,13948.312,433388,0.008,68091.926,0.004,38260.607,133452997,237504637,1.023,323.764,10060,1541746.782,47905156,0,0,0,0,5.434,79,0,0,16538.536,512000,1110,1110,101.891,1.725,19,161.882,9523.888,30342,5030,0,161.887,5030,111.566,3488,0,4689.067,4669.316,4616.11,145136,144534,142924,519303.169,522272.002,505715.268,16073991,16171108,15659979,1.268,1.965,1.945,19,19,18,54.371,54.321,53.704,9550.797,9614.214,9416.704,30342,27490,29976,1683,1682,1663,54.375,54.339,53.711,1683,1682,1663,1538814.162,47637070,0.099,0,0,0,0,16539.07,512000
512000,1024,1,snappy,10,16384,1000,1909,449912.126538,439.37,9.43,319,5,33,60,76,6124.133,15585,0,0,33554432,0,0,33554432,0,0,0.097,0,0,4,0.128,4,12861.664,398300,0.006,57355.004,0.004,35136.514,121361521,198104184,0.912,293.842,9100,1536485.195,47583410,0,0,0,0,7.141,74,0,0,16596.972,512000,1110,1110,112.651,2.409,14,146.921,10457.892,30914,4550,0,146.926,4550,110.847,3454,0,4285.992,4342.086,4257.74,132240,133936,131330,496290.053,517730.228,528375.867,15312037,15973013,16298282,1.168,2.991,3.131,14,14,14,50.723,49.428,47.267,9784.049,10474.107,11178.52,27802,30914,29657,1565,1525,1458,50.724,49.441,47.27,1565,1525,1458,1534606.717,47339548,0.097,0,0,0,0,16597.51,512000
512000,1024,1,snappy,10,1048576,0,1978,424896.26556,414.94,3.56,305,1,23,28,33,11789.459,676603,0,0,33554432,0,0,33554432,0,0,0.09,0,0,4,0.128,4,7800.799,242012,0.006,48088.687,0.006,42701.568,178706062,201251155,0.979,249.992,7756,1478114.327,45858497,0,0,0,0,0.163,15,0,0,16558.326,512000,1110,1110,132.197,1.012,21,124.996,11825.296,889694,3878,0,124.996,3878,134.057,4185,0,2617.688,2638.431,2546.666,80952,81546,78720,477539.596,576051.995,429829.769,14767912,17804039,13286468,0.755,1.225,1.055,13,21,4,42.07,42.385,40.924,11351.201,13590.869,10503.137,441093,889694,63746,1301,1310,1265,42.071,42.387,40.924,1301,1310,1265,1477066.169,45672363,0.09,0,0,0,0,16558.862,512000
512000,1024,1,snappy,10,1048576,20,1722,548179.87152,535.33,19.06,327,13,50,67,70,220091.386,1019304,0,0,33554432,0,0,33554432,0,0,0.083,0,0,4,0.129,4,444.12,13674,0.002,131896,0.012,745606.157,375039897,66343688,0.742,12.147,374,1408479.409,43367081,0,0,0,0,3.914,39,0,0,16697.649,512000,1110,1110,2813.187,8.242,47,6.073,231909.524,1019352,187,0,6.074,187,16.237,503,0,156.908,139.92,123.317,4810,4288,3782,511860.973,492917.205,409713.685,15691610,15109884,12565509,4.087,11.25,10.245,13,47,43,2.283,1.99,1.761,224165.857,247703.016,232694.611,1019352,959819,959817,70,61,54,2.284,1.991,1.761,70,61,54,1414063.107,43358003,0.083,0,0,0,0,16698.193,512000
