success,size,topic,acks,compression,inflight,batch,linger,time,rate,latency
1,131072,test-snappy,0,snappy,1,8388608,700,3697,87.19,270.91
1,131072,test-snappy,0,snappy,1,8388608,1000,3108,108.15,207.70
1,131072,test-snappy,0,snappy,5,0,0,2970,115.42,208.43
1,131072,test-snappy,0,snappy,5,0,20,3755,85.02,314.10
1,131072,test-snappy,0,snappy,5,0,50,2941,116.42,209.74
1,131072,test-snappy,0,snappy,5,0,100,3013,114.80,207.19
1,131072,test-snappy,0,snappy,5,0,150,2946,116.15,210.32
1,131072,test-snappy,0,snappy,5,0,200,2969,114.80,211.70
1,131072,test-snappy,0,snappy,5,0,300,2929,117.49,210.05
1,131072,test-snappy,0,snappy,5,0,500,2900,118.35,180.36
1,131072,test-snappy,0,snappy,5,0,700,3762,84.97,315.15
1,131072,test-snappy,0,snappy,5,0,1000,3790,84.13,304.60
1,131072,test-snappy,0,snappy,5,512,0,3754,85.30,314.50
1,131072,test-snappy,0,snappy,5,512,20,2916,117.86,209.15
1,131072,test-snappy,0,snappy,5,512,50,3039,111.45,212.13
1,131072,test-snappy,0,snappy,5,512,100,2983,114.54,211.88
1,131072,test-snappy,0,snappy,5,512,150,3017,112.73,214.09
1,131072,test-snappy,0,snappy,5,512,200,2990,113.93,214.65
1,131072,test-snappy,0,snappy,5,512,300,3764,84.71,311.00
1,131072,test-snappy,0,snappy,5,512,500,2880,119.85,209.35
1,131072,test-snappy,0,snappy,5,512,700,2989,115.63,205.73
1,131072,test-snappy,0,snappy,5,512,1000,2896,118.79,178.80
1,131072,test-snappy,0,snappy,5,1024,0,2891,119.51,177.20
1,131072,test-snappy,0,snappy,5,1024,20,3744,85.30,310.82
1,131072,test-snappy,0,snappy,5,1024,50,3763,85.11,310.78
1,131072,test-snappy,0,snappy,5,1024,100,2997,113.02,213.20
1,131072,test-snappy,0,snappy,5,1024,150,2946,116.31,207.07
1,131072,test-snappy,0,snappy,5,1024,200,3020,113.02,211.32
1,131072,test-snappy,0,snappy,5,1024,300,2974,115.00,211.10
1,131072,test-snappy,0,snappy,5,1024,500,2920,117.49,182.16
1,131072,test-snappy,0,snappy,5,1024,700,2928,117.22,209.30
1,131072,test-snappy,0,snappy,5,1024,1000,3744,85.50,312.96
1,131072,test-snappy,0,snappy,5,8192,0,2932,117.27,209.42
1,131072,test-snappy,0,snappy,5,8192,20,2979,114.59,210.21
1,131072,test-snappy,0,snappy,5,8192,50,2946,117.76,208.79
1,131072,test-snappy,0,snappy,5,8192,100,2882,119.40,177.38
1,131072,test-snappy,0,snappy,5,8192,150,3741,85.70,313.00
1,131072,test-snappy,0,snappy,5,8192,200,2918,117.81,181.43
1,131072,test-snappy,0,snappy,5,8192,300,3059,111.74,211.62
1,131072,test-snappy,0,snappy,5,8192,500,3733,85.53,312.12
1,131072,test-snappy,0,snappy,5,8192,700,3770,85.30,313.32
1,131072,test-snappy,0,snappy,5,8192,1000,3053,110.92,215.89
1,131072,test-snappy,0,snappy,5,16384,0,2959,115.47,187.07
1,131072,test-snappy,0,snappy,5,16384,20,3778,84.35,317.08
1,131072,test-snappy,0,snappy,5,16384,50,3737,85.36,311.31
1,131072,test-snappy,0,snappy,5,16384,100,2926,118.52,178.62
1,131072,test-snappy,0,snappy,5,16384,150,2963,115.11,211.79
1,131072,test-snappy,0,snappy,5,16384,200,3752,85.11,312.91
1,131072,test-snappy,0,snappy,5,16384,300,3797,83.74,307.65
1,131072,test-snappy,0,snappy,5,16384,500,3045,111.06,218.13
1,131072,test-snappy,0,snappy,5,16384,700,2963,115.68,186.88
1,131072,test-snappy,0,snappy,5,16384,1000,2937,116.63,184.13
1,131072,test-snappy,0,snappy,5,32768,0,3022,113.32,210.05
1,131072,test-snappy,0,snappy,5,32768,20,3046,112.23,215.47
1,131072,test-snappy,0,snappy,5,32768,50,2912,118.08,208.86
1,131072,test-snappy,0,snappy,5,32768,100,3811,83.91,317.89
1,131072,test-snappy,0,snappy,5,32768,150,3773,85.19,308.58
1,131072,test-snappy,0,snappy,5,32768,200,3749,85.13,314.52
1,131072,test-snappy,0,snappy,5,32768,300,2932,116.79,185.76
1,131072,test-snappy,0,snappy,5,32768,500,3767,84.77,310.23
1,131072,test-snappy,0,snappy,5,32768,700,2956,116.31,187.97
1,131072,test-snappy,0,snappy,5,32768,1000,3751,85.50,309.47
1,131072,test-snappy,0,snappy,5,65536,0,3767,84.63,311.73
1,131072,test-snappy,0,snappy,5,65536,20,2994,113.83,213.41
1,131072,test-snappy,0,snappy,5,65536,50,3771,84.49,313.27
1,131072,test-snappy,0,snappy,5,65536,100,2992,113.78,214.01
1,131072,test-snappy,0,snappy,5,65536,150,3777,84.91,314.60
1,131072,test-snappy,0,snappy,5,65536,200,2894,120.02,178.04
1,131072,test-snappy,0,snappy,5,65536,300,3003,113.07,213.86
1,131072,test-snappy,0,snappy,5,65536,500,2969,115.11,188.87
1,131072,test-snappy,0,snappy,5,65536,700,3007,112.83,215.74
1,131072,test-snappy,0,snappy,5,65536,1000,2989,115.47,210.00
1,131072,test-snappy,0,snappy,5,131072,0,3069,111.21,212.16
1,131072,test-snappy,0,snappy,5,131072,20,2949,116.05,186.58
1,131072,test-snappy,0,snappy,5,131072,50,2962,117.00,182.26
1,131072,test-snappy,0,snappy,5,131072,100,2976,114.85,187.41
1,131072,test-snappy,0,snappy,5,131072,150,3016,112.68,194.05
1,131072,test-snappy,0,snappy,5,131072,200,3029,111.99,213.20
1,131072,test-snappy,0,snappy,5,131072,300,2991,114.03,210.88
1,131072,test-snappy,0,snappy,5,131072,500,3060,110.82,220.75
1,131072,test-snappy,0,snappy,5,131072,700,3788,84.71,312.68
1,131072,test-snappy,0,snappy,5,131072,1000,3789,84.80,315.66
1,131072,test-snappy,0,snappy,5,524288,0,3797,83.77,236.39
1,131072,test-snappy,0,snappy,5,524288,20,2985,114.54,163.89
1,131072,test-snappy,0,snappy,5,524288,50,2869,120.58,158.95
1,131072,test-snappy,0,snappy,5,524288,100,2908,118.35,146.32
1,131072,test-snappy,0,snappy,5,524288,150,2951,116.58,159.88
1,131072,test-snappy,0,snappy,5,524288,200,2956,115.78,162.53
1,131072,test-snappy,0,snappy,5,524288,300,3056,110.68,167.23
1,131072,test-snappy,0,snappy,5,524288,500,3034,112.13,167.96
1,131072,test-snappy,0,snappy,5,524288,700,2968,115.42,161.82
1,131072,test-snappy,0,snappy,5,524288,1000,2842,121.90,158.17
1,131072,test-snappy,0,snappy,5,1048576,0,2994,113.17,194.52
1,131072,test-snappy,0,snappy,5,1048576,20,2929,118.52,188.47
1,131072,test-snappy,0,snappy,5,1048576,50,3055,110.63,197.06
1,131072,test-snappy,0,snappy,5,1048576,100,2974,115.73,188.09
1,131072,test-snappy,0,snappy,5,1048576,150,3075,109.92,201.93
1,131072,test-snappy,0,snappy,5,1048576,200,2950,117.22,185.37
1,131072,test-snappy,0,snappy,5,1048576,300,3046,112.08,181.93
1,131072,test-snappy,0,snappy,5,1048576,500,3775,85.08,275.31
1,131072,test-snappy,0,snappy,5,1048576,700,2983,114.18,196.50
1,131072,test-snappy,0,snappy,5,1048576,1000,3864,82.00,288.07
1,131072,test-snappy,0,snappy,5,2097152,0,3246,102.20,216.75
1,131072,test-snappy,0,snappy,5,2097152,20,3665,87.43,269.51
1,131072,test-snappy,0,snappy,5,2097152,50,3950,79.80,296.93
1,131072,test-snappy,0,snappy,5,2097152,100,2724,128.71,162.73
1,131072,test-snappy,0,snappy,5,2097152,150,2975,114.90,201.46
1,131072,test-snappy,0,snappy,5,2097152,200,3044,111.55,207.48
1,131072,test-snappy,0,snappy,5,2097152,300,3069,109.68,203.53
1,131072,test-snappy,0,snappy,5,2097152,500,3766,85.05,272.57
1,131072,test-snappy,0,snappy,5,2097152,700,2876,120.64,171.42
1,131072,test-snappy,0,snappy,5,2097152,1000,3865,82.10,290.31
1,131072,test-snappy,0,snappy,5,4194304,0,3727,85.85,289.37
1,131072,test-snappy,0,snappy,5,4194304,20,2986,113.98,193.92
1,131072,test-snappy,0,snappy,5,4194304,50,3186,104.75,222.13
1,131072,test-snappy,0,snappy,5,4194304,100,3194,105.09,227.11
1,131072,test-snappy,0,snappy,5,4194304,150,3715,86.08,283.15
1,131072,test-snappy,0,snappy,5,4194304,200,3131,108.15,216.71
1,131072,test-snappy,0,snappy,5,4194304,300,3394,96.53,234.93
1,131072,test-snappy,0,snappy,5,4194304,500,3847,82.42,298.49
1,131072,test-snappy,0,snappy,5,4194304,700,3067,110.15,206.77
1,131072,test-snappy,0,snappy,5,4194304,1000,3083,109.12,211.18
1,131072,test-snappy,0,snappy,5,8388608,0,3806,83.93,284.13
1,131072,test-snappy,0,snappy,5,8388608,20,3154,106.00,221.20
1,131072,test-snappy,0,snappy,5,8388608,50,3116,107.61,208.38
1,131072,test-snappy,0,snappy,5,8388608,100,2852,122.25,195.43
1,131072,test-snappy,0,snappy,5,8388608,150,3168,105.57,225.99
1,131072,test-snappy,0,snappy,5,8388608,200,3063,110.68,208.90
1,131072,test-snappy,0,snappy,5,8388608,300,3287,100.43,244.18
1,131072,test-snappy,0,snappy,5,8388608,500,2782,125.43,180.72
1,131072,test-snappy,0,snappy,5,8388608,700,3687,87.46,274.31
1,131072,test-snappy,0,snappy,5,8388608,1000,3875,81.66,292.51
1,131072,test-snappy,1,snappy,1,0,0,3237,104.07,232.12
1,131072,test-snappy,1,snappy,1,0,20,3348,98.58,248.33
1,131072,test-snappy,1,snappy,1,0,50,3131,107.20,225.90
1,131072,test-snappy,1,snappy,1,0,100,3125,107.43,225.74
1,131072,test-snappy,1,snappy,1,0,150,3173,105.44,237.37
1,131072,test-snappy,1,snappy,1,0,200,3877,81.89,324.24
1,131072,test-snappy,1,snappy,1,0,300,3854,82.24,321.26
1,131072,test-snappy,1,snappy,1,0,500,3196,104.28,241.38
1,131072,test-snappy,1,snappy,1,0,700,3871,81.89,324.14
1,131072,test-snappy,1,snappy,1,0,1000,3181,104.70,238.02
1,131072,test-snappy,1,snappy,1,512,0,3128,107.83,235.36
1,131072,test-snappy,1,snappy,1,512,20,3140,107.65,225.11
1,131072,test-snappy,1,snappy,1,512,50,3888,81.79,323.64
1,131072,test-snappy,1,snappy,1,512,100,3866,81.92,323.28
1,131072,test-snappy,1,snappy,1,512,150,3189,104.49,233.92
1,131072,test-snappy,1,snappy,1,512,200,3854,82.21,325.29
1,131072,test-snappy,1,snappy,1,512,300,3143,106.71,238.43
1,131072,test-snappy,1,snappy,1,512,500,3150,106.31,228.97
1,131072,test-snappy,1,snappy,1,512,700,3155,106.14,228.23
1,131072,test-snappy,1,snappy,1,512,1000,3236,102.98,236.65
1,131072,test-snappy,1,snappy,1,1024,0,3832,82.79,322.11
1,131072,test-snappy,1,snappy,1,1024,20,3191,104.83,239.69
1,131072,test-snappy,1,snappy,1,1024,50,3841,82.66,319.80
1,131072,test-snappy,1,snappy,1,1024,100,3120,108.06,224.28
1,131072,test-snappy,1,snappy,1,1024,150,3164,106.67,224.17
1,131072,test-snappy,1,snappy,1,1024,200,3493,93.16,258.36
1,131072,test-snappy,1,snappy,1,1024,300,3843,82.55,322.01
1,131072,test-snappy,1,snappy,1,1024,500,3409,96.24,253.10
1,131072,test-snappy,1,snappy,1,1024,700,3187,104.83,240.07
1,131072,test-snappy,1,snappy,1,1024,1000,3882,81.30,327.35
1,131072,test-snappy,1,snappy,1,8192,0,3167,106.76,226.07
1,131072,test-snappy,1,snappy,1,8192,20,3838,83.20,318.67
1,131072,test-snappy,1,snappy,1,8192,50,3401,97.15,250.54
1,131072,test-snappy,1,snappy,1,8192,100,3875,81.82,323.08
1,131072,test-snappy,1,snappy,1,8192,150,3201,103.94,239.89
1,131072,test-snappy,1,snappy,1,8192,200,3407,96.35,251.95
1,131072,test-snappy,1,snappy,1,8192,300,3248,103.39,241.11
1,131072,test-snappy,1,snappy,1,8192,500,3138,107.07,236.74
1,131072,test-snappy,1,snappy,1,8192,700,3148,106.36,228.24
1,131072,test-snappy,1,snappy,1,8192,1000,3456,95.20,254.25
1,131072,test-snappy,1,snappy,1,16384,0,3388,96.68,251.29
1,131072,test-snappy,1,snappy,1,16384,20,3157,107.02,224.83
1,131072,test-snappy,1,snappy,1,16384,50,3861,82.77,322.04
1,131072,test-snappy,1,snappy,1,16384,100,3131,107.25,224.98
1,131072,test-snappy,1,snappy,1,16384,150,3841,82.63,320.79
1,131072,test-snappy,1,snappy,1,16384,200,3174,105.57,234.70
1,131072,test-snappy,1,snappy,1,16384,300,3841,82.61,322.48
1,131072,test-snappy,1,snappy,1,16384,500,3869,82.32,324.46
1,131072,test-snappy,1,snappy,1,16384,700,3193,105.26,229.67
1,131072,test-snappy,1,snappy,1,16384,1000,3845,82.63,321.82
1,131072,test-snappy,1,snappy,1,32768,0,3821,83.12,318.82
1,131072,test-snappy,1,snappy,1,32768,20,3879,81.84,323.58
1,131072,test-snappy,1,snappy,1,32768,50,3195,104.58,239.64
1,131072,test-snappy,1,snappy,1,32768,100,3257,102.77,241.40
1,131072,test-snappy,1,snappy,1,32768,150,3417,95.67,253.23
1,131072,test-snappy,1,snappy,1,32768,200,3179,106.14,232.81
1,131072,test-snappy,1,snappy,1,32768,300,3124,107.61,231.54
1,131072,test-snappy,1,snappy,1,32768,500,3242,102.40,243.13
1,131072,test-snappy,1,snappy,1,32768,700,3120,107.56,237.96
1,131072,test-snappy,1,snappy,1,32768,1000,3162,106.71,226.94
1,131072,test-snappy,1,snappy,1,65536,0,3146,107.74,222.79
1,131072,test-snappy,1,snappy,1,65536,20,3271,102.32,240.20
1,131072,test-snappy,1,snappy,1,65536,50,3241,103.02,235.62
1,131072,test-snappy,1,snappy,1,65536,100,3852,83.12,320.93
1,131072,test-snappy,1,snappy,1,65536,150,3247,103.02,240.60
1,131072,test-snappy,1,snappy,1,65536,200,3207,104.92,238.96
1,131072,test-snappy,1,snappy,1,65536,300,3842,82.50,323.65
1,131072,test-snappy,1,snappy,1,65536,500,3197,104.49,237.12
1,131072,test-snappy,1,snappy,1,65536,700,3208,104.02,234.57
1,131072,test-snappy,1,snappy,1,65536,1000,3263,101.59,243.02
1,131072,test-snappy,1,snappy,1,131072,0,3175,105.57,238.19
1,131072,test-snappy,1,snappy,1,131072,20,3873,81.82,323.63
1,131072,test-snappy,1,snappy,1,131072,50,3158,106.00,229.28
1,131072,test-snappy,1,snappy,1,131072,100,3163,105.83,239.48
1,131072,test-snappy,1,snappy,1,131072,150,3227,103.14,243.63
1,131072,test-snappy,1,snappy,1,131072,200,3178,105.13,231.59
1,131072,test-snappy,1,snappy,1,131072,300,3152,106.05,239.76
1,131072,test-snappy,1,snappy,1,131072,500,3851,82.29,321.41
1,131072,test-snappy,1,snappy,1,131072,700,3144,107.52,224.22
1,131072,test-snappy,1,snappy,1,131072,1000,3154,106.14,234.37
1,131072,test-snappy,1,snappy,1,524288,0,3802,83.80,244.00
1,131072,test-snappy,1,snappy,1,524288,20,3067,110.01,175.12
1,131072,test-snappy,1,snappy,1,524288,50,3196,104.36,183.64
1,131072,test-snappy,1,snappy,1,524288,100,3797,83.80,244.29
1,131072,test-snappy,1,snappy,1,524288,150,3087,110.44,174.06
1,131072,test-snappy,1,snappy,1,524288,200,3101,108.34,173.50
1,131072,test-snappy,1,snappy,1,524288,300,3092,108.80,173.98
1,131072,test-snappy,1,snappy,1,524288,500,3095,108.75,168.14
1,131072,test-snappy,1,snappy,1,524288,700,3763,84.63,242.02
1,131072,test-snappy,1,snappy,1,524288,1000,3195,105.65,181.19
1,131072,test-snappy,1,snappy,1,1048576,0,3816,83.47,286.10
1,131072,test-snappy,1,snappy,1,1048576,20,3827,83.80,283.96
1,131072,test-snappy,1,snappy,1,1048576,50,3233,102.77,215.14
1,131072,test-snappy,1,snappy,1,1048576,100,3231,103.02,213.73
1,131072,test-snappy,1,snappy,1,1048576,150,3081,109.45,206.97
1,131072,test-snappy,1,snappy,1,1048576,200,2973,114.85,182.82
1,131072,test-snappy,1,snappy,1,1048576,300,3014,113.27,189.17
1,131072,test-snappy,1,snappy,1,1048576,500,3066,110.15,186.20
1,131072,test-snappy,1,snappy,1,1048576,700,2942,116.58,176.16
1,131072,test-snappy,1,snappy,1,1048576,1000,3790,83.96,283.56
1,131072,test-snappy,1,snappy,1,2097152,0,2862,121.96,180.67
1,131072,test-snappy,1,snappy,1,2097152,20,3137,107.11,213.68
1,131072,test-snappy,1,snappy,1,2097152,50,3133,106.84,217.28
1,131072,test-snappy,1,snappy,1,2097152,100,3934,80.99,293.41
1,131072,test-snappy,1,snappy,1,2097152,150,3896,81.24,296.60
1,131072,test-snappy,1,snappy,1,2097152,200,3197,104.40,224.86
1,131072,test-snappy,1,snappy,1,2097152,300,2970,115.00,192.42
1,131072,test-snappy,1,snappy,1,2097152,500,3961,79.50,288.02
1,131072,test-snappy,1,snappy,1,2097152,700,3824,83.09,293.47
1,131072,test-snappy,1,snappy,1,2097152,1000,3498,92.79,242.09
1,131072,test-snappy,1,snappy,1,4194304,0,3074,110.97,200.46
1,131072,test-snappy,1,snappy,1,4194304,20,3949,79.88,315.34
1,131072,test-snappy,1,snappy,1,4194304,50,3188,105.65,235.06
1,131072,test-snappy,1,snappy,1,4194304,100,2995,115.06,197.87
1,131072,test-snappy,1,snappy,1,4194304,150,3137,106.84,212.15
1,131072,test-snappy,1,snappy,1,4194304,200,3069,110.15,198.14
1,131072,test-snappy,1,snappy,1,4194304,300,3196,105.48,220.87
1,131072,test-snappy,1,snappy,1,4194304,500,3826,83.06,294.20
1,131072,test-snappy,1,snappy,1,4194304,700,3977,79.53,313.42
1,131072,test-snappy,1,snappy,1,4194304,1000,3278,101.03,231.29
1,131072,test-snappy,1,snappy,1,8388608,0,3910,81.06,302.24
1,131072,test-snappy,1,snappy,1,8388608,20,3277,100.91,229.17
1,131072,test-snappy,1,snappy,1,8388608,50,3111,108.06,223.84
1,131072,test-snappy,1,snappy,1,8388608,100,3295,100.23,237.02
1,131072,test-snappy,1,snappy,1,8388608,150,3513,92.59,260.84
1,131072,test-snappy,1,snappy,1,8388608,200,3934,80.13,318.57
1,131072,test-snappy,1,snappy,1,8388608,300,3809,83.25,303.87
1,131072,test-snappy,1,snappy,1,8388608,500,3240,103.43,234.05
1,131072,test-snappy,1,snappy,1,8388608,700,3257,102.44,237.15
1,131072,test-snappy,1,snappy,1,8388608,1000,3793,84.60,295.06
1,131072,test-snappy,1,snappy,5,0,0,2986,114.08,212.19
1,131072,test-snappy,1,snappy,5,0,20,3747,85.16,310.16
1,131072,test-snappy,1,snappy,5,0,50,2994,114.13,191.76
1,131072,test-snappy,1,snappy,5,0,100,2917,119.07,210.27
1,131072,test-snappy,1,snappy,5,0,150,2843,122.14,175.16
1,131072,test-snappy,1,snappy,5,0,200,3022,113.53,191.21
1,131072,test-snappy,1,snappy,5,0,300,3017,113.32,215.25
1,131072,test-snappy,1,snappy,5,0,500,3764,84.63,312.78
1,131072,test-snappy,1,snappy,5,0,700,2875,120.24,176.44
1,131072,test-snappy,1,snappy,5,0,1000,2962,115.37,211.62
1,131072,test-snappy,1,snappy,5,512,0,3017,112.63,217.75
1,131072,test-snappy,1,snappy,5,512,20,3003,114.95,209.84
1,131072,test-snappy,1,snappy,5,512,50,2950,115.94,187.19
1,131072,test-snappy,1,snappy,5,512,100,3012,112.63,192.33
1,131072,test-snappy,1,snappy,5,512,150,2988,115.11,186.04
1,131072,test-snappy,1,snappy,5,512,200,2908,118.52,212.99
1,131072,test-snappy,1,snappy,5,512,300,3010,113.02,216.59
1,131072,test-snappy,1,snappy,5,512,500,3742,85.45,312.93
1,131072,test-snappy,1,snappy,5,512,700,3025,113.53,211.46
1,131072,test-snappy,1,snappy,5,512,1000,3803,84.32,313.49
1,131072,test-snappy,1,snappy,5,1024,0,3006,114.03,207.91
1,131072,test-snappy,1,snappy,5,1024,20,2991,114.29,187.22
1,131072,test-snappy,1,snappy,5,1024,50,3784,84.97,314.64
1,131072,test-snappy,1,snappy,5,1024,100,3013,112.38,212.48
1,131072,test-snappy,1,snappy,5,1024,150,3776,84.40,309.32
1,131072,test-snappy,1,snappy,5,1024,200,2970,116.36,184.16
1,131072,test-snappy,1,snappy,5,1024,300,2983,114.23,213.48
1,131072,test-snappy,1,snappy,5,1024,500,2961,115.47,213.93
1,131072,test-snappy,1,snappy,5,1024,700,2983,114.59,208.77
1,131072,test-snappy,1,snappy,5,1024,1000,2957,115.63,186.65
1,131072,test-snappy,1,snappy,5,8192,0,2969,115.47,187.09
1,131072,test-snappy,1,snappy,5,8192,20,2970,115.06,187.73
1,131072,test-snappy,1,snappy,5,8192,50,3034,111.69,215.17
1,131072,test-snappy,1,snappy,5,8192,100,2948,117.22,210.02
1,131072,test-snappy,1,snappy,5,8192,150,3094,108.89,219.74
1,131072,test-snappy,1,snappy,5,8192,200,3050,111.40,218.31
1,131072,test-snappy,1,snappy,5,8192,300,2992,113.78,214.60
1,131072,test-snappy,1,snappy,5,8192,500,3014,113.17,211.17
1,131072,test-snappy,1,snappy,5,8192,700,2888,120.13,209.21
1,131072,test-snappy,1,snappy,5,8192,1000,2996,115.00,185.94
1,131072,test-snappy,1,snappy,5,16384,0,3787,84.66,312.11
1,131072,test-snappy,1,snappy,5,16384,20,3791,84.07,313.35
1,131072,test-snappy,1,snappy,5,16384,50,3755,84.91,312.53
1,131072,test-snappy,1,snappy,5,16384,100,3056,112.08,198.11
1,131072,test-snappy,1,snappy,5,16384,150,2978,115.58,183.32
1,131072,test-snappy,1,snappy,5,16384,200,2913,119.35,210.90
1,131072,test-snappy,1,snappy,5,16384,300,2975,114.34,214.31
1,131072,test-snappy,1,snappy,5,16384,500,2834,122.78,174.70
1,131072,test-snappy,1,snappy,5,16384,700,2983,114.54,188.49
1,131072,test-snappy,1,snappy,5,16384,1000,2969,115.16,206.07
1,131072,test-snappy,1,snappy,5,32768,0,3756,84.91,315.62
1,131072,test-snappy,1,snappy,5,32768,20,3796,83.93,315.84
1,131072,test-snappy,1,snappy,5,32768,50,3010,113.32,214.16
1,131072,test-snappy,1,snappy,5,32768,100,2992,114.95,189.57
1,131072,test-snappy,1,snappy,5,32768,150,3029,112.92,196.65
1,131072,test-snappy,1,snappy,5,32768,200,2971,114.70,209.54
1,131072,test-snappy,1,snappy,5,32768,300,2904,118.96,178.26
1,131072,test-snappy,1,snappy,5,32768,500,3006,112.83,195.52
1,131072,test-snappy,1,snappy,5,32768,700,3767,84.57,307.95
1,131072,test-snappy,1,snappy,5,32768,1000,3046,112.43,192.97
1,131072,test-snappy,1,snappy,5,65536,0,3080,111.01,216.13
1,131072,test-snappy,1,snappy,5,65536,20,3775,84.49,313.22
1,131072,test-snappy,1,snappy,5,65536,50,2997,113.73,190.32
1,131072,test-snappy,1,snappy,5,65536,100,3772,84.60,316.09
1,131072,test-snappy,1,snappy,5,65536,150,3779,84.46,310.96
1,131072,test-snappy,1,snappy,5,65536,200,2984,114.03,189.27
1,131072,test-snappy,1,snappy,5,65536,300,3771,84.74,316.37
1,131072,test-snappy,1,snappy,5,65536,500,2924,117.65,179.87
1,131072,test-snappy,1,snappy,5,65536,700,3767,84.82,315.94
1,131072,test-snappy,1,snappy,5,65536,1000,3784,84.16,317.31
1,131072,test-snappy,1,snappy,5,131072,0,3773,84.52,316.58
1,131072,test-snappy,1,snappy,5,131072,20,3006,114.49,212.33
1,131072,test-snappy,1,snappy,5,131072,50,3769,84.63,315.72
1,131072,test-snappy,1,snappy,5,131072,100,2908,119.57,210.13
1,131072,test-snappy,1,snappy,5,131072,150,3825,83.09,318.69
1,131072,test-snappy,1,snappy,5,131072,200,2913,118.08,210.45
1,131072,test-snappy,1,snappy,5,131072,300,3033,111.79,216.54
1,131072,test-snappy,1,snappy,5,131072,500,2994,113.88,207.21
1,131072,test-snappy,1,snappy,5,131072,700,2980,114.49,188.52
1,131072,test-snappy,1,snappy,5,131072,1000,3022,113.12,205.04
1,131072,test-snappy,1,snappy,5,524288,0,2977,115.06,164.22
1,131072,test-snappy,1,snappy,5,524288,20,3845,82.53,244.22
1,131072,test-snappy,1,snappy,5,524288,50,3786,84.07,242.86
1,131072,test-snappy,1,snappy,5,524288,100,2974,115.16,165.36
1,131072,test-snappy,1,snappy,5,524288,150,2857,122.61,138.90
1,131072,test-snappy,1,snappy,5,524288,200,2984,115.52,153.97
1,131072,test-snappy,1,snappy,5,524288,300,2931,116.79,163.51
1,131072,test-snappy,1,snappy,5,524288,500,2917,118.79,145.41
1,131072,test-snappy,1,snappy,5,524288,700,3093,110.01,170.19
1,131072,test-snappy,1,snappy,5,524288,1000,2834,122.08,141.29
1,131072,test-snappy,1,snappy,5,1048576,0,3167,106.05,210.60
1,131072,test-snappy,1,snappy,5,1048576,20,2924,117.43,180.82
